"","Recent.Diversity","Early.Diversity","Percent.Change","Lower.CI","Upper.CI","SE.Percent.Change","SE.Percent.Change.delta","SE.Diff","Log.Change","SE.Log.Change","Effective.N","Hedges.g.recalc","Hedges.g.SE.recalc","Hedges.g.CI.lower.recalc","Hedges.g.CI.upper.recalc","SD.Percent.Change","CV.Percent.Change","pvalue","pvalue_signed","pvalue_color","Percent.Change.truncated","n0","n1","totalbp","pvalueconservative","HedgesG","HedgesG.err","Gen.interval","N.Loci","Early.Sample.N","Recent.Sample.N","Binomen.rotl","PaperID","Z.Year.Midpoint","Z.Gen.interval","Interval","Marker.Type","observation","Kingdom","Order","Family","M.Gen.interval","M.Year.Midpoint"
"11",2.14,2.44,-12.2950819672131,-23.3705340450308,-1.21962988939537,5.65074085602946,5.53252277468796,0.137878076887119,-0.13119221027135,0.0630811007955076,22.4788732394366,-0.665296820769221,0.303462472710165,-1.26008326728114,-0.0705103742572974,18.278989799226,148.669117033705,0.153405042692851,-0.153405042692851,0,-12.2950819672131,57,14,5,0.15791537060428,-0.596435238,0.41778675,1.714285714,5,57,14,"Salvelinus namaycush","Baillie-2016-Loss of genetic diversity and red.pdf",0.064088609,-0.039372341,12,"Microsatellite",26,"Animalia","Salmoniformes","Salmonidae",-0.285714286,2
"12",9.11,10.14,-10.1577909270217,-24.8684588864944,4.55287703245098,7.50544283646566,7.20175610632804,0.761051903617618,-0.10711528689117,0.0801600515018292,54.4426229508197,-0.219868284601522,0.19218232520722,-0.596545642007673,0.156809072804629,45.9100875462612,451.969211377756,1.92157645351188e-09,-1.92157645351188e-09,-1,-10.1577909270217,41,81,7,2.10498107833246e-08,-0.296102734,0.049315103,5.192307692,7,41,81,"Tympanuchus cupido","Bateson-2014-Genetic restoration of a threaten.pdf",0.066390773,-0.034257107,13.5,"Microsatellite",39,"Animalia","Galliformes","Phasianidae",3.192307692,3.25
"13",2.158,2.14,0.841121495327093,-17.5871247190543,19.2693677097085,9.40216643590889,9.45225177888789,0.20120636172845,0.00837603780218268,0.0937341001242821,48,0.0181149378476434,0.204128331660059,-0.381976592206071,0.418206467901358,46.0610204893982,5476.14354707296,0.875526250780277,0.875526250780277,0,0.841121495327093,48,48,7,0.875862194974129,0.04476634,0.285785858,7.333333333,7,48,48,"Bembicium vittatum","Binks et al. - 2007 - Rapid evolutionary responses in a translocated pop.pdf",0.05764255,-0.031108234,11,"Allozyme",52,"Animalia","Littorinimorpha","Littorinidae",5.333333333,-1.5
"14",5.9,5.11,15.4598825831703,-7.28352106656247,38.203286232903,11.6037773723126,13.0307162672159,0.592953023725175,0.143752946696061,0.112859254449955,23.6734693877551,0.41305575297243,0.293638772253118,-0.162476240643682,0.988587746588541,36.827626699352,238.214142321125,0.819396829775989,0.819396829775989,0,15.4598825831703,20,29,2,0.820387311192212,0.229828352,1.006602634,13.69863014,2,20,29,"Salmo salar","Ciborowski et al. - 2017 - Temporal and spatial instability in neutral and ad.pdf",0.016203599,-0.021746596,50,"Microsatellite",66,"Animalia","Salmoniformes","Salmonidae",11.69863014,-24
"15",4.68,4.36,7.33944954128439,-16.3802765424026,31.0591756249714,12.1019010631056,12.6372332494698,0.527642886351405,0.0708260525686122,0.117731489247198,23.6734693877551,0.173609796870114,0.291187763016546,-0.397118218642316,0.744337812382545,41.5973320150854,566.76364870554,0.26868954414469,0.26868954414469,0,7.33944954128439,20,29,13,0.274319122561227,0.170787426,0.154407084,13.69863014,13,20,29,"Salmo salar","Ciborowski et al. - 2017 - Temporal and spatial instability in neutral and ad.pdf",0.016203599,-0.021746596,50,"Microsatellite",67,"Animalia","Salmoniformes","Salmonidae",11.69863014,-24
"16",6.12,5.085,20.353982300885,9.39532323522603,31.3126413665439,5.59115258451986,6.70840945895067,0.284310108922835,0.185267067023712,0.0557389903574578,22.4,1.0006029843036,0.316875731301572,0.379526550952522,1.62167941765469,19.9848443446477,98.18640917153,0.565114274396149,0.565114274396149,0,20.353982300885,24,21,2,0.568112477035444,0.601257138,1.045188768,13.69863014,2,24,21,"Salmo salar","Ciborowski et al. - 2017 - Temporal and spatial instability in neutral and ad.pdf",0.016203599,-0.021746596,50,"Microsatellite",68,"Animalia","Salmoniformes","Salmonidae",11.69863014,-24
"17",4.99,3.96,26.010101010101,1.74786900599136,50.2723330142107,12.3786897980151,13.7301363938259,0.490196116001399,0.231191884497038,0.108960601441985,22.4,0.623274069501969,0.305944527496005,0.0236227956097993,1.22292534339414,40.9992725494568,157.628271161018,0.00014763923462624,0.00014763923462624,0,26.010101010101,24,21,13,0.000457411930622653,0.611101613,0.161027792,13.69863014,13,24,21,"Salmo salar","Ciborowski et al. - 2017 - Temporal and spatial instability in neutral and ad.pdf",0.016203599,-0.021746596,50,"Microsatellite",69,"Animalia","Salmoniformes","Salmonidae",11.69863014,-24
"18",5.875,6.48,-9.33641975308642,-17.2731551308515,-1.39968437532132,4.04935478457403,3.84701565022038,0.262398190040397,-0.0980144503339607,0.0424317641079626,28.280701754386,-0.605130923315501,0.271903913849591,-1.1380625944607,-0.0721992521703023,15.2174070722281,162.989748476096,0.729960101527378,-0.729960101527378,0,-9.33641975308642,26,31,2,0.731276749506319,-0.350478619,1.015354408,13.69863014,2,26,31,"Salmo salar","Ciborowski et al. - 2017 - Temporal and spatial instability in neutral and ad.pdf",0.016203599,-0.021746596,50,"Microsatellite",70,"Animalia","Salmoniformes","Salmonidae",11.69863014,-24
"19",4.88,6.23,-21.669341894061,-45.3770901876607,2.03840639953867,12.0957899457141,10.1079786329935,0.75356771361799,-0.244231112934306,0.129042432138421,28.280701754386,-0.491293312963834,0.269883078303431,-1.02026414643856,0.0376775205108904,43.5025289988339,200.75611530573,0.00287386396686395,-0.00287386396686395,0,-21.669341894061,26,31,13,0.00427425244849955,-0.471338031,0.158118453,13.69863014,13,26,31,"Salmo salar","Ciborowski et al. - 2017 - Temporal and spatial instability in neutral and ad.pdf",0.016203599,-0.021746596,50,"Microsatellite",71,"Animalia","Salmoniformes","Salmonidae",11.69863014,-24
"20",5.44,4.485,21.2931995540691,6.64053860897827,35.94586049916,7.47584742096472,9.0513445357201,0.335291756830268,0.193040565357092,0.0746236769167365,28.8620689655172,0.792194545157079,0.27332253237332,0.256482381705372,1.32790670860879,26.5171529936775,124.533435787061,0.665724263448822,0.665724263448822,0,21.2931995540691,27,31,2,0.667383233897921,0.442602616,1.024487134,13.69863014,2,27,31,"Salmo salar","Ciborowski et al. - 2017 - Temporal and spatial instability in neutral and ad.pdf",0.016203599,-0.021746596,50,"Microsatellite",72,"Animalia","Salmoniformes","Salmonidae",11.69863014,-24
"21",4.48,3.65,22.7397260273973,-0.793346972282592,46.2727990270771,12.0066698977959,13.3973927634782,0.438243451269549,0.204895878832494,0.109152865148874,28.8620689655172,0.488373478535113,0.267116473928505,-0.0351748103647577,1.01192176743498,45.9357672286113,202.006687210158,0.00237065031040218,0.00237065031040218,0,22.7397260273973,27,31,13,0.00359962701247429,0.481127153,0.158297756,13.69863014,13,27,31,"Salmo salar","Ciborowski et al. - 2017 - Temporal and spatial instability in neutral and ad.pdf",0.016203599,-0.021746596,50,"Microsatellite",73,"Animalia","Salmoniformes","Salmonidae",11.69863014,-24
"22",24.667,13.833,78.3199595170968,65.6896403886676,90.950278645526,6.44404037164755,9.3859180744023,0.891404104610005,0.578409276065589,0.0526352636004406,31.6106194690265,1.91291948024554,0.281888802365268,1.36041742760962,2.46542153288147,40.6653687452041,51.9221013339864,4.53691340813744e-05,4.53691340813744e-05,1,78.3199595170968,19,94,6,8.56438150798056e-05,2.131367021,0.522613557,0.25,6,19,94,"Paracentrotus lividus","Couvray et al. - 2015 - Experimental Release of Juvenile Sea Urchins ( i.pdf",0.079743324,-0.041525911,1,"Microsatellite",89,"Animalia","Camarodonta","Parechinidae",-1.75,10.5
"23",27.5,22.5,22.2222222222222,16.8143665816688,27.6300778627757,2.75911002069054,3.2217093287284,0.620799754655372,0.200670695462151,0.0263594399623233,68.358024691358,1.42368964596462,0.188450420364777,1.05432682204965,1.79305246987958,15.5356138208351,69.9102621937581,0.00131798021554497,0.00131798021554497,0,22.2222222222222,49,113,6,0.00159358455626002,1.295188086,0.403229674,0.25,6,49,113,"Paracentrotus lividus","Couvray et al. - 2015 - Experimental Release of Juvenile Sea Urchins ( i.pdf",0.079743324,-0.041525911,1,"Microsatellite",90,"Animalia","Camarodonta","Parechinidae",-1.75,10.5
"24",26.5,16.167,63.9141461000804,54.6235936409366,73.2046985592241,4.74007778527743,7.71232098223468,0.766328375545801,0.494172605372707,0.0470509786112408,36.9230769230769,5.15689731794301,0.426638564235192,4.32068573204204,5.99310890384399,12.3025591836626,19.2485700495765,3.34695314410105e-05,3.34695314410105e-05,1,63.9141461000804,24,80,6,6.94293761582809e-05,3.498679446,0.843364911,0.25,6,24,80,"Paracentrotus lividus","Couvray et al. - 2015 - Experimental Release of Juvenile Sea Urchins ( i.pdf",0.079743324,-0.041525911,1,"Microsatellite",91,"Animalia","Camarodonta","Parechinidae",-1.75,10.5
"25",27.167,16.333,66.331965958489,55.8441094273785,76.8198224895994,5.35094720975023,8.2810976282932,0.873970207768505,0.50881540037108,0.0497865673658898,32.7157894736842,3.09500745429081,0.333989109161411,2.44038880033444,3.74962610824717,21.2586204870202,32.0488322332011,2.21075651465341e-05,2.21075651465341e-05,1,66.331965958489,21,74,6,5.22022636391117e-05,2.854106125,0.672746741,0.25,6,21,74,"Paracentrotus lividus","Couvray et al. - 2015 - Experimental Release of Juvenile Sea Urchins ( i.pdf",0.079743324,-0.041525911,1,"Microsatellite",92,"Animalia","Camarodonta","Parechinidae",-1.75,10.5
"26",17.1,17.3,-1.15606936416185,-9.35705814222782,7.04491941390413,4.18417794799284,4.15612435072492,0.723862785002762,-0.0116280379951191,0.0420473399225387,392.86741016109,-0.0196965786082715,0.0713513588692076,-0.159545241991918,0.120152084775375,58.6392169560076,5072.29226669468,0.88561553776492,-0.88561553776492,0,-1.15606936416185,338,469,15,0.88565154090576,-0.019181453,0.133339465,1.550387597,15,338,469,"Xyrauchen texanus","Dowling et al. - 2014 - Time- series analysis reveals genetic responses to.pdf",0.06593034,-0.039613391,14,"Microsatellite",111,"Animalia","Cypriniformes","Catostomidae",-0.449612403,3
"27",13.51429,13.65,-0.994212454212451,-17.6545596118889,15.666134703464,8.50017712126348,8.44928783198907,1.16027417705246,-0.00999187750376397,0.0853413526767968,71.5866666666667,-0.0194220933516812,0.16715089268009,-0.347037843004658,0.308193656301296,50.9299215370036,5122.63966531649,0.894382188488823,-0.894382188488823,0,-0.994212454212451,59,91,14,0.894562521774333,-0.018966748,0.142863567,3.80952381,14,59,91,"Oncorhynchus tshawytscha","Eldridge and Killebrew - 2008 - Genetic diversity over multiple generations of sup.pdf",0.045671298,-0.03629081,16,"Microsatellite",113,"Animalia","Salmoniformes","Salmonidae",1.80952381,-8
"28",12.90714,12.99286,-0.659746968719745,-20.4071566775292,19.0876627400897,10.0752090351069,10.0365147624157,1.30905780463878,-0.00661932918831106,0.101031701210338,44.8,-0.0135063433985681,0.211290961933043,-0.427636628787332,0.400623941990195,48.4296960647823,7340.64699967646,0.925662888106622,-0.925662888106622,0,-0.659746968719745,48,42,14,0.925874986360594,-0.013329289,0.142860316,1.19047619,14,48,42,"Oncorhynchus tshawytscha","Eldridge and Killebrew - 2008 - Genetic diversity over multiple generations of sup.pdf",0.055800819,-0.040142724,5,"Microsatellite",114,"Animalia","Salmoniformes","Salmonidae",-0.80952381,-2.5
"29",6.98,7.46,-6.43431635388739,-12.8878251147102,0.019192406935387,3.29260651062387,3.29204005042342,0.24562844569254,-0.0665064974413883,0.0351842675876199,15,-0.694276910656812,0.375988041225408,-1.43121347145861,0.0426596501449886,9.01717429428533,140.141917157018,0.0106707686442369,-0.0106707686442369,0,-6.43431635388739,15,15,8,0.0164049514944358,-0.674640796,0.264223131,14.44444444,8,15,15,"Oncorhynchus kisutch","Eldridge et al. - 2009 - Long-term changes in the fine-scale population str.pdf",0.004232347,-0.020649703,65,"Nucleotide",119,"Animalia","Salmoniformes","Salmonidae",12.44444444,-30.5
"30",8.23,8.89,-7.42407199100113,-16.7227991500701,1.87465516806787,4.74424855054541,4.51409911385368,0.421763696143487,-0.0771410348368348,0.0487610463209711,26,-0.427470412016503,0.280499742101033,-0.977249906534527,0.122309082501521,17.1056314125372,230.407671602205,0.107939176046308,-0.107939176046308,0,-7.42407199100113,26,26,8,0.114236492855566,-0.410339872,0.255261838,14.44444444,8,26,26,"Oncorhynchus kisutch","Eldridge et al. - 2009 - Long-term changes in the fine-scale population str.pdf",0.004232347,-0.020649703,65,"Nucleotide",120,"Animalia","Salmoniformes","Salmonidae",12.44444444,-30.5
"31",7.96,8.51,-6.46298472385429,-12.1436253878612,-0.782344059847326,2.89828605306478,2.89803773737311,0.246644143115812,-0.0668129427289912,0.0309827903832226,30,-0.568288830240803,0.263358946980739,-1.08447236632305,-0.0521052941585544,11.2250136160651,173.681574314026,0.0357579280674589,-0.0357579280674589,0,-6.46298472385429,30,30,8,0.0401189235489916,-0.544360879,0.259260274,14.44444444,8,30,30,"Oncorhynchus kisutch","Eldridge et al. - 2009 - Long-term changes in the fine-scale population str.pdf",0.004232347,-0.020649703,65,"Nucleotide",121,"Animalia","Salmoniformes","Salmonidae",12.44444444,-30.5
"32",8.43,9.45,-10.7936507936508,-16.8907465814978,-4.69655500580376,3.11076315706481,3.05013543978159,0.293967118342625,-0.114217969491887,0.0341919097342065,30,-0.884257300702828,0.270522811327841,-1.4144820109054,-0.354032590500259,12.0479339013076,111.620564085644,0.00187557447337627,-0.00187557447337627,0,-10.7936507936508,30,30,8,0.00290580707103949,-0.847025414,0.272420377,14.44444444,8,30,30,"Oncorhynchus kisutch","Eldridge et al. - 2009 - Long-term changes in the fine-scale population str.pdf",0.004232347,-0.020649703,65,"Nucleotide",122,"Animalia","Salmoniformes","Salmonidae",12.44444444,-30.5
"33",8.56,8.81,-2.83768444948922,-8.75176814124233,3.07639924226389,3.01738963864955,2.93831488144441,0.265832027165025,-0.0287872497944374,0.0302413015251463,30,-0.239667940062182,0.259124177462815,-0.747551327889299,0.268215447764935,11.6862998195085,411.82520563948,0.361612782587691,-0.361612782587691,0,-2.83768444948922,30,30,8,0.365389296307339,-0.229576658,0.251647045,14.44444444,8,30,30,"Oncorhynchus kisutch","Eldridge et al. - 2009 - Long-term changes in the fine-scale population str.pdf",0.004232347,-0.020649703,65,"Nucleotide",123,"Animalia","Salmoniformes","Salmonidae",12.44444444,-30.5
"34",9.67,9.87,-2.02634245187436,-37.2738701644473,33.2211852606986,17.9834325064148,17.8065160464981,1.77496478838314,-0.0204715439801872,0.18174799728949,31.71875,-0.0277647703823985,0.251117919932946,-0.519955893450972,0.464426352686175,72.0960763413862,3557.94136744742,0.733888598335521,-0.733888598335521,0,-2.02634245187436,35,29,12,0.735037645297758,-0.035790721,0.105280013,0.547945205,12,35,29,"Salmo salar","Ellis et al. - 2011 - Population genetic structure of Atlantic salmon, S.pdf",0.06593034,-0.041087714,2,"Microsatellite",124,"Animalia","Salmoniformes","Salmonidae",-1.452054795,3
"35",10.12,10.24,-1.17187500000001,-32.5904981845461,30.2467481845461,16.0299097880337,15.9427298118133,1.64146276229466,-0.0117879557520424,0.161317740388309,23.2340425531915,-0.0206941474229778,0.293402695808306,-0.595763431207258,0.554375136361302,55.6792513999455,4751.29611946198,0.8254160680749,-0.8254160680749,0,-1.17187500000001,21,26,12,0.826413828548082,-0.023220973,0.105270253,0.547945205,12,21,26,"Salmo salar","Ellis et al. - 2011 - Population genetic structure of Atlantic salmon, S.pdf",0.06593034,-0.041087714,2,"Microsatellite",125,"Animalia","Salmoniformes","Salmonidae",-1.452054795,3
"36",8.96,9.96,-10.0401606425703,-41.6647799526476,21.584458667507,16.1350098520803,15.1755815315309,1.60704698126719,-0.105806844609668,0.168692848274607,25,-0.173237098869241,0.28337274202761,-0.728647673243356,0.382173475504874,57.0458744045885,568.176909069702,0.0616825259760154,-0.0616825259760154,0,-10.0401606425703,25,25,12,0.0677919441035972,-0.197652186,0.105777189,0.547945205,12,25,25,"Salmo salar","Ellis et al. - 2011 - Population genetic structure of Atlantic salmon, S.pdf",0.06593034,-0.041087714,2,"Microsatellite",126,"Animalia","Salmoniformes","Salmonidae",-1.452054795,3
"37",9.96,9.85,1.11675126903555,-33.0814317622551,35.3149343003262,17.448052566985,17.5417407431188,1.71863317784802,0.0111056164125095,0.173480066586064,26.4150943396226,0.0172539487812894,0.275167393041119,-0.522074141579303,0.556582039141882,63.767869584334,5710.12286732439,0.84686025273502,0.84686025273502,0,1.11675126903555,25,28,12,0.84762732310009,0.020330108,0.105268596,0.273972603,12,25,28,"Salmo salar","Ellis et al. - 2011 - Population genetic structure of Atlantic salmon, S.pdf",0.065009475,-0.041490654,1,"Microsatellite",127,"Animalia","Salmoniformes","Salmonidae",-1.726027397,2.5
"38",21.2,15.8,34.1772151898734,28.1540493812123,40.2003809985345,3.07304377992915,3.70763925198525,0.485540917228806,0.293991241645046,0.0276324057459278,172.280487804878,0.765272914222953,0.109796856414547,0.550071075650441,0.980474752795466,44.6089303738834,130.52242590877,0.0202071851729835,0.0202071851729835,0,34.1772151898734,102,554,6,0.0205132190870652,0.842915107,0.362937745,3.835616438,6,102,554,"Salmo salar","Garcia Valiente et al. - 2010 - Population genetics of south European Atlantic sal.pdf",0.053038222,-0.036252435,14,"Microsatellite",164,"Animalia","Salmoniformes","Salmonidae",1.835616438,-4
"39",4.57951,4.87633,-6.08695473850212,-6.68985546042538,-5.48405401657886,0.30760240914452,0.298062417559718,0.014999708557837,-0.0628008822508586,0.00317381271930617,143.826388888889,-2.32736591888278,0.152674585996746,-2.62660810743641,-2.02812373032916,2.60851911170901,42.8542551041035,0,0,-1,-6.08695473850212,139,149,9,0,-2.299671862,0.12304158,10,9,139,149,"Oncorhynchus mykiss","Gow et al. - 2011 - Little impact of hatchery supplementation that use.pdf",0.020255408,-0.027186285,40,"Microsatellite",172,"Animalia","Salmoniformes","Salmonidae",8,-21.8
"40",4.73852,4.4311,6.93778068651126,6.03388303722174,7.84167833580078,0.461172270045674,0.49068207796872,0.0204350044579938,0.0670769904324601,0.00458848196417276,101.746478873239,1.73515023629235,0.163475317912218,1.4147386131844,2.05556185940029,3.98414554021504,57.4268014548398,0,0,1,6.93778068651126,129,84,9,0,1.87236128,0.1065346,6.65,9,129,84,"Oncorhynchus mykiss","Gow et al. - 2011 - Little impact of hatchery supplementation that use.pdf",0.02983241,-0.032113234,26.6,"Microsatellite",173,"Animalia","Salmoniformes","Salmonidae",4.65,-16.5999999999999
"41",4.32509,4.5689,-5.3362953883867,-10.6663272824049,-0.00626349436846851,2.71940402756032,2.66064595969732,0.124246850615204,-0.0548395262984599,0.0281062944938975,85.1868131868132,-0.269611437496224,0.153874984577353,-0.571206407267835,0.0319835322753874,19.7099572233592,369.356562724277,0.000177014688757415,-0.000177014688757415,0,-5.3362953883867,68,114,9,0.000238420956825358,-0.280490447,0.074802545,9.2,9,68,114,"Oncorhynchus mykiss","Gow et al. - 2011 - Little impact of hatchery supplementation that use.pdf",0.022465485,-0.02836287,36.8,"Microsatellite",174,"Animalia","Salmoniformes","Salmonidae",7.2,-20.5999999999999
"42",9.9,10.7,-7.47663551401868,-142.58173559846,127.628464570423,68.9311735124702,66.0093377573309,7.37563556583431,-0.0777089843273161,0.713434256569132,42.876404494382,-0.0230480935890992,0.215983070303824,-0.446374911384595,0.400278724206396,321.588246995103,4301.24280355951,0.658434989388715,-0.658434989388715,0,-7.47663551401868,36,53,50,0.659531975031954,-0.026006606,0.058828503,10.24096386,50,36,53,"Salmo trutta","Hansen and Mensberg - 2009 - Admixture analysis of stocked brown trout populati.pdf",0.015282734,-0.026831892,51,"Microsatellite",187,"Animalia","Salmoniformes","Salmonidae",8.24096386,-24.5
"43",10.8,10.5,2.85714285714286,-139.720025332189,145.434311046474,72.7434531578221,73.7514816143193,7.63806258157132,0.0281708769666964,0.717028293472549,34,0.00941740355269337,0.242536969399841,-0.465955056470995,0.484789863576382,299.928940941871,10497.5129329655,0.872806955117469,0.872806955117469,0,2.85714285714286,34,34,50,0.873295926244313,0.009417404,0.058824182,10.24096386,50,34,34,"Salmo trutta","Hansen and Mensberg - 2009 - Admixture analysis of stocked brown trout populati.pdf",0.013441003,-0.026831892,51,"Microsatellite",188,"Animalia","Salmoniformes","Salmonidae",8.24096386,-25.5
"44",8,8,0,-27.315873097467,27.315873097467,13.9366699476873,13.9366699476873,1.11493359581498,0,0.139366699476873,43.8202247191011,0,0.213637603527623,-0.41872970291414,0.41872970291414,62.1686619506615,Inf,1,NA,0,0,39,50,8,1,0,0.25,17.67068273,8,39,50,"Salmo trutta","Hansen et al. - 2002 - Long-term effective population sizes, temporal sta.pdf",-0.026156217,-0.015904775,88,"Microsatellite",193,"Animalia","Salmoniformes","Salmonidae",15.67068273,-47
